id;pais;ano;quantidade_kg;valor_us
6;Bermudas;2005;0;0
6;Bermudas;2006;0;0
6;Bermudas;2007;0;0
6;Bermudas;2008;0;0
6;Bermudas;2009;0;0
6;Bermudas;2010;0;0
6;Bermudas;2011;0;0
6;Bermudas;2012;0;0
6;Bermudas;2013;0;0
6;Bermudas;2014;0;0
6;Bermudas;2015;0;0
6;Bermudas;2016;0;0
6;Bermudas;2017;0;0
6;Bermudas;2018;0;0
6;Bermudas;2019;0;0
6;Bermudas;2020;0;0
6;Bermudas;2021;70;611
6;Bermudas;2022;5;67
6;Bermudas;2023;3;54
7;Bahamas;1970;0;0
7;Bahamas;1971;0;0
7;Bahamas;1972;0;0
7;Bahamas;1973;0;0
7;Bahamas;1974;0;0
7;Bahamas;1975;0;0
7;Bahamas;1976;0;0
7;Bahamas;1977;0;0
7;Bahamas;1978;0;0
7;Bahamas;1979;0;0
7;Bahamas;1980;0;0
7;Bahamas;1981;0;0
7;Bahamas;1982;0;0
7;Bahamas;1983;0;0
7;Bahamas;1984;0;0
7;Bahamas;1985;0;0
7;Bahamas;1986;0;0
7;Bahamas;1987;0;0
7;Bahamas;1988;0;0
7;Bahamas;1989;0;0
7;Bahamas;1990;0;0
7;Bahamas;1991;0;0
7;Bahamas;1992;0;0
7;Bahamas;1993;0;0
7;Bahamas;1994;0;0
7;Bahamas;1995;0;0
7;Bahamas;1996;0;0
7;Bahamas;1997;0;0
7;Bahamas;1998;0;0
7;Bahamas;1999;0;0
7;Bahamas;2000;0;0
7;Bahamas;2001;0;0
7;Bahamas;2002;0;0
7;Bahamas;2003;0;0
7;Bahamas;2004;0;0
7;Bahamas;2005;0;0
7;Bahamas;2006;0;0
7;Bahamas;2007;0;0
7;Bahamas;2008;0;0
7;Bahamas;2009;0;0
7;Bahamas;2010;0;0
7;Bahamas;2011;0;0
7;Bahamas;2012;0;0
7;Bahamas;2013;0;0
7;Bahamas;2014;0;0
7;Bahamas;2015;73;684
7;Bahamas;2016;60;688
7;Bahamas;2017;519;11136
7;Bahamas;2018;169;2283
7;Bahamas;2019;0;0
7;Bahamas;2020;0;0
7;Bahamas;2021;0;0
7;Bahamas;2022;0;0
7;Bahamas;2023;0;0
8;Bélgica;1970;0;0
8;Bélgica;1971;0;0
8;Bélgica;1972;0;0
8;Bélgica;1973;0;0
8;Bélgica;1974;0;0
8;Bélgica;1975;0;0
8;Bélgica;1976;0;0
8;Bélgica;1977;0;0
8;Bélgica;1978;0;0
8;Bélgica;1979;0;0
8;Bélgica;1980;0;0
8;Bélgica;1981;0;0
8;Bélgica;1982;0;0
8;Bélgica;1983;0;0
8;Bélgica;1984;0;0
8;Bélgica;1985;0;0
8;Bélgica;1986;0;0
8;Bélgica;1987;0;0
8;Bélgica;1988;0;0
8;Bélgica;1989;0;0
8;Bélgica;1990;0;0
8;Bélgica;1991;0;0
8;Bélgica;1992;0;0
8;Bélgica;1993;0;0
8;Bélgica;1994;0;0
8;Bélgica;1995;0;0
8;Bélgica;1996;0;0
8;Bélgica;1997;0;0
8;Bélgica;1998;0;0
8;Bélgica;1999;0;0
8;Bélgica;2000;0;0
8;Bélgica;2001;0;0
8;Bélgica;2002;0;0
8;Bélgica;2003;0;0
8;Bélgica;2004;0;0
8;Bélgica;2005;0;0
8;Bélgica;2006;0;0
8;Bélgica;2007;0;0
8;Bélgica;2008;0;0
8;Bélgica;2009;0;0
8;Bélgica;2010;0;0
8;Bélgica;2011;0;0
8;Bélgica;2012;0;0
8;Bélgica;2013;0;0
8;Bélgica;2014;0;0
8;Bélgica;2015;0;0
8;Bélgica;2016;0;0
8;Bélgica;2017;923;50574
8;Bélgica;2018;0;0
8;Bélgica;2019;0;0
8;Bélgica;2020;0;0
8;Bélgica;2021;0;0
8;Bélgica;2022;0;0
8;Bélgica;2023;0;0
9;Brasil;1970;0;0
9;Brasil;1971;0;0
9;Brasil;1972;0;0
9;Brasil;1973;0;0
9;Brasil;1974;0;0
9;Brasil;1975;0;0
9;Brasil;1976;0;0
9;Brasil;1977;0;0
9;Brasil;1978;0;0
9;Brasil;1979;0;0
9;Brasil;1980;0;0
9;Brasil;1981;0;0
9;Brasil;1982;0;0
9;Brasil;1983;0;0
9;Brasil;1984;0;0
9;Brasil;1985;0;0
9;Brasil;1986;0;0
9;Brasil;1987;0;0
9;Brasil;1988;0;0
9;Brasil;1989;0;0
9;Brasil;1990;0;0
9;Brasil;1991;0;0
9;Brasil;1992;0;0
9;Brasil;1993;0;0
9;Brasil;1994;0;0
9;Brasil;1995;0;0
9;Brasil;1996;0;0
9;Brasil;1997;0;0
9;Brasil;1998;0;0
9;Brasil;1999;0;0
9;Brasil;2000;0;0
9;Brasil;2001;0;0
9;Brasil;2002;0;0
9;Brasil;2003;0;0
9;Brasil;2004;5357;17451
9;Brasil;2005;9801;33151
9;Brasil;2006;16225;63088
9;Brasil;2007;4092;22079
9;Brasil;2008;1072;7645
9;Brasil;2009;0;0
9;Brasil;2010;468;62570
9;Brasil;2011;6210;52984
9;Brasil;2012;60601;313190
9;Brasil;2013;10195;44337
9;Brasil;2014;8606;37228
9;Brasil;2015;6383;47936
9;Brasil;2016;1014;4936
9;Brasil;2017;6166;180512
9;Brasil;2018;566215;162992
9;Brasil;2019;15464;238268
9;Brasil;2020;3491;106310
9;Brasil;2021;548;3488
9;Brasil;2022;0;0
9;Brasil;2023;7;184
10;Bulgária;1970;0;0
10;Bulgária;1971;0;0
10;Bulgária;1972;0;0
10;Bulgária;1973;0;0
10;Bulgária;1974;0;0
10;Bulgária;1975;0;0
10;Bulgária;1976;0;0
10;Bulgária;1977;0;0
10;Bulgária;1978;0;0
10;Bulgária;1979;0;0
10;Bulgária;1980;0;0
10;Bulgária;1981;0;0
10;Bulgária;1982;0;0
10;Bulgária;1983;0;0
10;Bulgária;1984;0;0
10;Bulgária;1985;0;0
10;Bulgária;1986;0;0
10;Bulgária;1987;0;0
10;Bulgária;1988;0;0
10;Bulgária;1989;0;0
10;Bulgária;1990;0;0
10;Bulgária;1991;0;0
10;Bulgária;1992;0;0
10;Bulgária;1993;0;0
10;Bulgária;1994;0;0
10;Bulgária;1995;0;0
10;Bulgária;1996;0;0
10;Bulgária;1997;0;0
10;Bulgária;1998;0;0
10;Bulgária;1999;0;0
10;Bulgária;2000;0;0
10;Bulgária;2001;0;0
10;Bulgária;2002;0;0
10;Bulgária;2003;0;0
10;Bulgária;2004;0;0
10;Bulgária;2005;0;0
10;Bulgária;2006;0;0
10;Bulgária;2007;0;0
10;Bulgária;2008;0;0
10;Bulgária;2009;0;0
10;Bulgária;2010;0;0
10;Bulgária;2011;0;0
10;Bulgária;2012;0;0
10;Bulgária;2013;0;0
10;Bulgária;2014;222;546
10;Bulgária;2015;4;7
10;Bulgária;2016;0;0
10;Bulgária;2017;3;716
10;Bulgária;2018;0;0
10;Bulgária;2019;0;0
10;Bulgária;2020;0;0
10;Bulgária;2021;0;0
10;Bulgária;2022;976;1535
10;Bulgária;2023;0;0
11;Canada;1970;0;0
11;Canada;1971;0;0
11;Canada;1972;0;0
11;Canada;1973;0;0
11;Canada;1974;0;0
11;Canada;1975;0;0
11;Canada;1976;0;0
11;Canada;1977;0;0
11;Canada;1978;0;0
11;Canada;1979;0;0
11;Canada;1980;0;0
11;Canada;1981;0;0
11;Canada;1982;0;0
11;Canada;1983;0;0
11;Canada;1984;0;0
11;Canada;1985;0;0
11;Canada;1986;0;0
11;Canada;1987;0;0
11;Canada;1988;0;0
11;Canada;1989;0;0
11;Canada;1990;0;0
11;Canada;1991;0;0
11;Canada;1992;0;0
11;Canada;1993;0;0
11;Canada;1994;0;0
11;Canada;1995;0;0
11;Canada;1996;0;0
11;Canada;1997;0;0
11;Canada;1998;0;0
11;Canada;1999;0;0
11;Canada;2000;0;0
11;Canada;2001;0;0
11;Canada;2002;0;0
11;Canada;2003;0;0
11;Canada;2004;0;0
11;Canada;2005;0;0
11;Canada;2006;0;0
11;Canada;2007;0;0
11;Canada;2008;0;0
11;Canada;2009;0;0
11;Canada;2010;0;0
11;Canada;2011;0;0
11;Canada;2012;0;0
11;Canada;2013;0;0
11;Canada;2014;0;0
11;Canada;2015;0;0
11;Canada;2016;0;0
11;Canada;2017;0;0
11;Canada;2018;3852;109402
11;Canada;2019;0;0
11;Canada;2020;0;0
11;Canada;2021;0;0
11;Canada;2022;54;1017
11;Canada;2023;23;279
12;Chile;1970;0;0
12;Chile;1971;0;0
12;Chile;1972;201;192
12;Chile;1973;328;133
12;Chile;1974;180;340
12;Chile;1975;672;1140
12;Chile;1976;10980;15660
12;Chile;1977;630;1059
12;Chile;1978;45;76
12;Chile;1979;0;0
12;Chile;1980;861;1734
12;Chile;1981;18090;25350
12;Chile;1982;14865;21614
12;Chile;1983;900;1650
12;Chile;1984;4200;5500
12;Chile;1985;0;0
12;Chile;1986;900;800
12;Chile;1987;450;482
12;Chile;1988;0;0
12;Chile;1989;7449;12675
12;Chile;1990;540;1200
12;Chile;1991;10800;28600
12;Chile;1992;0;0
12;Chile;1993;1560;4860
12;Chile;1994;4590;13224
12;Chile;1995;24237;73649
12;Chile;1996;26686;37785
12;Chile;1997;2565;13680
12;Chile;1998;7877;20030
12;Chile;1999;18020;65480
12;Chile;2000;11250;31550
12;Chile;2001;15695;44425
12;Chile;2002;6300;20323
12;Chile;2003;16200;39459
12;Chile;2004;25920;48350
12;Chile;2005;38290;92150
12;Chile;2006;29806;93696
12;Chile;2007;49400;159012
12;Chile;2008;84673;234038
12;Chile;2009;39533;165731
12;Chile;2010;68562;243004
12;Chile;2011;66639;248691
12;Chile;2012;137790;484791
12;Chile;2013;123026;478646
12;Chile;2014;133935;599993
12;Chile;2015;236342;838250
12;Chile;2016;117678;523242
12;Chile;2017;304391;1350744
12;Chile;2018;316293;1312445
12;Chile;2019;233064;912613
12;Chile;2020;253225;775535
12;Chile;2021;232948;686466
12;Chile;2022;342625;959421
12;Chile;2023;592991;1952709
13;Croácia;1970;0;0
13;Croácia;1971;0;0
13;Croácia;1972;0;0
13;Croácia;1973;0;0
13;Croácia;1974;0;0
13;Croácia;1975;0;0
13;Croácia;1976;0;0
13;Croácia;1977;0;0
13;Croácia;1978;0;0
13;Croácia;1979;0;0
13;Croácia;1980;0;0
13;Croácia;1981;0;0
13;Croácia;1982;0;0
13;Croácia;1983;0;0
13;Croácia;1984;0;0
13;Croácia;1985;0;0
13;Croácia;1986;0;0
13;Croácia;1987;0;0
13;Croácia;1988;0;0
13;Croácia;1989;0;0
13;Croácia;1990;0;0
13;Croácia;1991;0;0
13;Croácia;1992;0;0
13;Croácia;1993;0;0
13;Croácia;1994;0;0
13;Croácia;1995;0;0
13;Croácia;1996;0;0
13;Croácia;1997;0;0
13;Croácia;1998;0;0
13;Croácia;1999;0;0
13;Croácia;2000;0;0
13;Croácia;2001;0;0
13;Croácia;2002;0;0
13;Croácia;2003;0;0
13;Croácia;2004;0;0
13;Croácia;2005;0;0
13;Croácia;2006;0;0
13;Croácia;2007;0;0
13;Croácia;2008;0;0
13;Croácia;2009;0;0
13;Croácia;2010;0;0
13;Croácia;2011;0;0
13;Croácia;2012;0;0
13;Croácia;2013;0;0
13;Croácia;2014;0;0
13;Croácia;2015;225;483
13;Croácia;2016;0;0
13;Croácia;2017;0;0
13;Croácia;2018;0;0
13;Croácia;2019;0;0
13;Croácia;2020;0;0
13;Croácia;2021;0;0
13;Croácia;2022;0;0
13;Croácia;2023;0;0
14;Cuba;1970;0;0
14;Cuba;1971;0;0
14;Cuba;1972;0;0
14;Cuba;1973;0;0
14;Cuba;1974;0;0
14;Cuba;1975;0;0
14;Cuba;1976;0;0
14;Cuba;1977;0;0
14;Cuba;1978;0;0
14;Cuba;1979;0;0
14;Cuba;1980;0;0
14;Cuba;1981;0;0
14;Cuba;1982;0;0
14;Cuba;1983;0;0
14;Cuba;1984;0;0
14;Cuba;1985;0;0
14;Cuba;1986;0;0
14;Cuba;1987;0;0
14;Cuba;1988;0;0
14;Cuba;1989;0;0
14;Cuba;1990;0;0
14;Cuba;1991;0;0
14;Cuba;1992;0;0
14;Cuba;1993;0;0
14;Cuba;1994;0;0
14;Cuba;1995;0;0
14;Cuba;1996;0;0
14;Cuba;1997;0;0
14;Cuba;1998;0;0
14;Cuba;1999;0;0
14;Cuba;2000;0;0
14;Cuba;2001;0;0
14;Cuba;2002;0;0
14;Cuba;2003;0;0
14;Cuba;2004;0;0
14;Cuba;2005;0;0
14;Cuba;2006;0;0
14;Cuba;2007;0;0
14;Cuba;2008;0;0
14;Cuba;2009;0;0
14;Cuba;2010;0;0
14;Cuba;2011;0;0
14;Cuba;2012;0;0
14;Cuba;2013;0;0
14;Cuba;2014;0;0
14;Cuba;2015;29;243
14;Cuba;2016;0;0
14;Cuba;2017;0;0
14;Cuba;2018;0;0
14;Cuba;2019;0;0
14;Cuba;2020;0;0
14;Cuba;2021;0;0
14;Cuba;2022;0;0
14;Cuba;2023;0;0
15;Emirados Árabes Unidos;1970;0;0
15;Emirados Árabes Unidos;1971;0;0
15;Emirados Árabes Unidos;1972;0;0
15;Emirados Árabes Unidos;1973;0;0
15;Emirados Árabes Unidos;1974;0;0
15;Emirados Árabes Unidos;1975;0;0
15;Emirados Árabes Unidos;1976;0;0
15;Emirados Árabes Unidos;1977;0;0
15;Emirados Árabes Unidos;1978;0;0
15;Emirados Árabes Unidos;1979;0;0
15;Emirados Árabes Unidos;1980;0;0
15;Emirados Árabes Unidos;1981;0;0
15;Emirados Árabes Unidos;1982;0;0
15;Emirados Árabes Unidos;1983;0;0
15;Emirados Árabes Unidos;1984;0;0
15;Emirados Árabes Unidos;1985;0;0
15;Emirados Árabes Unidos;1986;0;0
15;Emirados Árabes Unidos;1987;0;0
15;Emirados Árabes Unidos;1988;0;0
15;Emirados Árabes Unidos;1989;0;0
15;Emirados Árabes Unidos;1990;0;0
15;Emirados Árabes Unidos;1991;0;0
15;Emirados Árabes Unidos;1992;0;0
15;Emirados Árabes Unidos;1993;0;0
15;Emirados Árabes Unidos;1994;0;0
15;Emirados Árabes Unidos;1995;0;0
15;Emirados Árabes Unidos;1996;0;0
15;Emirados Árabes Unidos;1997;0;0
15;Emirados Árabes Unidos;1998;0;0
15;Emirados Árabes Unidos;1999;0;0
15;Emirados Árabes Unidos;2000;0;0
15;Emirados Árabes Unidos;2001;0;0
15;Emirados Árabes Unidos;2002;0;0
15;Emirados Árabes Unidos;2003;0;0
15;Emirados Árabes Unidos;2004;0;0
15;Emirados Árabes Unidos;2005;0;0
15;Emirados Árabes Unidos;2006;0;0
15;Emirados Árabes Unidos;2007;0;0
15;Emirados Árabes Unidos;2008;0;0
15;Emirados Árabes Unidos;2009;0;0
15;Emirados Árabes Unidos;2010;0;0
15;Emirados Árabes Unidos;2011;0;0
15;Emirados Árabes Unidos;2012;0;0
15;Emirados Árabes Unidos;2013;0;0
15;Emirados Árabes Unidos;2014;8;271
15;Emirados Árabes Unidos;2015;104;2005
15;Emirados Árabes Unidos;2016;2371;38954
15;Emirados Árabes Unidos;2017;0;0
15;Emirados Árabes Unidos;2018;0;0
15;Emirados Árabes Unidos;2019;0;0
15;Emirados Árabes Unidos;2020;0;0
15;Emirados Árabes Unidos;2021;0;0
15;Emirados Árabes Unidos;2022;0;0
15;Emirados Árabes Unidos;2023;0;0
16;Eslovênia;1970;0;0
16;Eslovênia;1971;0;0
16;Eslovênia;1972;0;0
16;Eslovênia;1973;0;0
16;Eslovênia;1974;0;0
16;Eslovênia;1975;0;0
16;Eslovênia;1976;0;0
16;Eslovênia;1977;0;0
16;Eslovênia;1978;0;0
16;Eslovênia;1979;0;0
16;Eslovênia;1980;0;0
16;Eslovênia;1981;0;0
16;Eslovênia;1982;0;0
16;Eslovênia;1983;0;0
16;Eslovênia;1984;0;0
16;Eslovênia;1985;0;0
16;Eslovênia;1986;0;0
16;Eslovênia;1987;0;0
16;Eslovênia;1988;0;0
16;Eslovênia;1989;0;0
16;Eslovênia;1990;0;0
16;Eslovênia;1991;0;0
16;Eslovênia;1992;0;0
16;Eslovênia;1993;0;0
16;Eslovênia;1994;0;0
16;Eslovênia;1995;0;0
16;Eslovênia;1996;0;0
16;Eslovênia;1997;0;0
16;Eslovênia;1998;0;0
16;Eslovênia;1999;0;0
16;Eslovênia;2000;0;0
16;Eslovênia;2001;0;0
16;Eslovênia;2002;0;0
16;Eslovênia;2003;0;0
16;Eslovênia;2004;0;0
16;Eslovênia;2005;0;0
16;Eslovênia;2006;0;0
16;Eslovênia;2007;0;0
16;Eslovênia;2008;0;0
16;Eslovênia;2009;0;0
16;Eslovênia;2010;0;0
16;Eslovênia;2011;0;0
16;Eslovênia;2012;78;221
16;Eslovênia;2013;0;0
16;Eslovênia;2014;445;2329
16;Eslovênia;2015;1058;5075
16;Eslovênia;2016;2115;9486
16;Eslovênia;2017;2093;10110
16;Eslovênia;2018;1800;8860
16;Eslovênia;2019;518;2539
16;Eslovênia;2020;68;327
16;Eslovênia;2021;450;2426
16;Eslovênia;2022;803;2982
16;Eslovênia;2023;0;0
17;Espanha;1970;12981;8568
17;Espanha;1971;7865;5230
17;Espanha;1972;27461;20026
17;Espanha;1973;40172;28895
17;Espanha;1974;41971;36350
17;Espanha;1975;54863;51166
17;Espanha;1976;17299;19252
17;Espanha;1977;31319;36998
17;Espanha;1978;38780;49246
17;Espanha;1979;44226;56686
17;Espanha;1980;45842;49789
17;Espanha;1981;25685;21293
17;Espanha;1982;46249;47183
17;Espanha;1983;17190;18043
17;Espanha;1984;12824;13110
17;Espanha;1985;19005;29323
17;Espanha;1986;43920;67595
17;Espanha;1987;35910;52044
17;Espanha;1988;41070;54402
17;Espanha;1989;58995;143790
17;Espanha;1990;121856;355275
17;Espanha;1991;92798;294496
17;Espanha;1992;63633;215873
17;Espanha;1993;172218;584200
17;Espanha;1994;182952;601583
17;Espanha;1995;269731;903594
17;Espanha;1996;198872;778631
17;Espanha;1997;259100;920891
17;Espanha;1998;253355;1009470
17;Espanha;1999;251511;1017499
17;Espanha;2000;230327;928135
17;Espanha;2001;713315;6408671
17;Espanha;2002;166433;528696
17;Espanha;2003;164545;549223
17;Espanha;2004;209973;660360
17;Espanha;2005;213074;767994
