id;pais;ano;quantidade_kg;valor_us
6;Coreia do Sul, República;2005;7379;2365
6;Coreia do Sul, República;2006;0;0
6;Coreia do Sul, República;2007;0;0
6;Coreia do Sul, República;2008;735;270
6;Coreia do Sul, República;2009;16661;17249
6;Coreia do Sul, República;2010;15080;18097
6;Coreia do Sul, República;2011;130902;136380
6;Coreia do Sul, República;2012;542548;577061
6;Coreia do Sul, República;2013;176796;227252
6;Coreia do Sul, República;2014;12655;14784
6;Coreia do Sul, República;2015;85145;49712
6;Coreia do Sul, República;2016;30022;44524
6;Coreia do Sul, República;2017;28927;41276
6;Coreia do Sul, República;2018;77955;99441
6;Coreia do Sul, República;2019;0;0
6;Coreia do Sul, República;2020;0;0
6;Coreia do Sul, República;2021;0;0
6;Coreia do Sul, República;2022;0;0
6;Coreia do Sul, República;2023;0;0
7;Coreia do Norte, República;1970;0;0
7;Coreia do Norte, República;1971;0;0
7;Coreia do Norte, República;1972;0;0
7;Coreia do Norte, República;1973;0;0
7;Coreia do Norte, República;1974;0;0
7;Coreia do Norte, República;1975;0;0
7;Coreia do Norte, República;1976;0;0
7;Coreia do Norte, República;1977;0;0
7;Coreia do Norte, República;1978;0;0
7;Coreia do Norte, República;1979;0;0
7;Coreia do Norte, República;1980;0;0
7;Coreia do Norte, República;1981;0;0
7;Coreia do Norte, República;1982;0;0
7;Coreia do Norte, República;1983;0;0
7;Coreia do Norte, República;1984;0;0
7;Coreia do Norte, República;1985;0;0
7;Coreia do Norte, República;1986;0;0
7;Coreia do Norte, República;1987;0;0
7;Coreia do Norte, República;1988;0;0
7;Coreia do Norte, República;1989;0;0
7;Coreia do Norte, República;1990;0;0
7;Coreia do Norte, República;1991;0;0
7;Coreia do Norte, República;1992;0;0
7;Coreia do Norte, República;1993;0;0
7;Coreia do Norte, República;1994;0;0
7;Coreia do Norte, República;1995;0;0
7;Coreia do Norte, República;1996;0;0
7;Coreia do Norte, República;1997;0;0
7;Coreia do Norte, República;1998;56000;49405
7;Coreia do Norte, República;1999;25100;20413
7;Coreia do Norte, República;2000;11560;9062
7;Coreia do Norte, República;2001;19071;8389
7;Coreia do Norte, República;2002;0;0
7;Coreia do Norte, República;2003;0;0
7;Coreia do Norte, República;2004;0;0
7;Coreia do Norte, República;2005;0;0
7;Coreia do Norte, República;2006;0;0
7;Coreia do Norte, República;2007;0;0
7;Coreia do Norte, República;2008;0;0
7;Coreia do Norte, República;2009;0;0
7;Coreia do Norte, República;2010;0;0
7;Coreia do Norte, República;2011;0;0
7;Coreia do Norte, República;2012;0;0
7;Coreia do Norte, República;2013;0;0
7;Coreia do Norte, República;2014;16704;24698
7;Coreia do Norte, República;2015;15651;22621
7;Coreia do Norte, República;2016;0;0
7;Coreia do Norte, República;2017;0;0
7;Coreia do Norte, República;2018;0;0
7;Coreia do Norte, República;2019;0;0
7;Coreia do Norte, República;2020;0;0
7;Coreia do Norte, República;2021;0;0
7;Coreia do Norte, República;2022;0;0
7;Coreia do Norte, República;2023;0;0
8;Chile;1970;0;0
8;Chile;1971;0;0
8;Chile;1972;0;0
8;Chile;1973;0;0
8;Chile;1974;0;0
8;Chile;1975;0;0
8;Chile;1976;0;0
8;Chile;1977;0;0
8;Chile;1978;0;0
8;Chile;1979;0;0
8;Chile;1980;0;0
8;Chile;1981;0;0
8;Chile;1982;0;0
8;Chile;1983;0;0
8;Chile;1984;0;0
8;Chile;1985;0;0
8;Chile;1986;0;0
8;Chile;1987;0;0
8;Chile;1988;0;0
8;Chile;1989;0;0
8;Chile;1990;100000;79000
8;Chile;1991;100000;82500
8;Chile;1992;0;0
8;Chile;1993;5050;2940
8;Chile;1994;158480;101920
8;Chile;1995;563267;423616
8;Chile;1996;476840;374322
8;Chile;1997;118194;133715
8;Chile;1998;0;0
8;Chile;1999;136;253
8;Chile;2000;0;0
8;Chile;2001;1391570;1502228
8;Chile;2002;27000;28350
8;Chile;2003;0;0
8;Chile;2004;0;0
8;Chile;2005;0;0
8;Chile;2006;0;0
8;Chile;2007;225000;292500
8;Chile;2008;100000;130000
8;Chile;2009;0;0
8;Chile;2010;1015000;3003445
8;Chile;2011;0;0
8;Chile;2012;0;0
8;Chile;2013;0;0
8;Chile;2014;0;0
8;Chile;2015;23790;29024
8;Chile;2016;94940;183525
8;Chile;2017;0;0
8;Chile;2018;0;0
8;Chile;2019;0;0
8;Chile;2020;0;0
8;Chile;2021;0;0
8;Chile;2022;0;0
8;Chile;2023;0;0
9;China;1970;0;0
9;China;1971;0;0
9;China;1972;0;0
9;China;1973;0;0
9;China;1974;0;0
9;China;1975;0;0
9;China;1976;0;0
9;China;1977;0;0
9;China;1978;0;0
9;China;1979;0;0
9;China;1980;0;0
9;China;1981;0;0
9;China;1982;0;0
9;China;1983;0;0
9;China;1984;0;0
9;China;1985;0;0
9;China;1986;0;0
9;China;1987;0;0
9;China;1988;0;0
9;China;1989;0;0
9;China;1990;0;0
9;China;1991;0;0
9;China;1992;0;0
9;China;1993;0;0
9;China;1994;0;0
9;China;1995;5338;1465
9;China;1996;0;0
9;China;1997;0;0
9;China;1998;4200;1715
9;China;1999;0;0
9;China;2000;0;0
9;China;2001;0;0
9;China;2002;0;0
9;China;2003;0;0
9;China;2004;0;0
9;China;2005;0;0
9;China;2006;0;0
9;China;2007;0;0
9;China;2008;0;0
9;China;2009;0;0
9;China;2010;0;0
9;China;2011;0;0
9;China;2012;0;0
9;China;2013;0;0
9;China;2014;0;0
9;China;2015;0;0
9;China;2016;0;0
9;China;2017;2475;2098
9;China;2018;0;0
9;China;2019;0;0
9;China;2020;0;0
9;China;2021;0;0
9;China;2022;0;0
9;China;2023;0;0
10;Dinamarca;1970;0;0
10;Dinamarca;1971;34;16
10;Dinamarca;1972;20;8
10;Dinamarca;1973;80;38
10;Dinamarca;1974;0;0
10;Dinamarca;1975;0;0
10;Dinamarca;1976;0;0
10;Dinamarca;1977;0;0
10;Dinamarca;1978;0;0
10;Dinamarca;1979;49;64
10;Dinamarca;1980;0;0
10;Dinamarca;1981;0;0
10;Dinamarca;1982;0;0
10;Dinamarca;1983;0;0
10;Dinamarca;1984;0;0
10;Dinamarca;1985;0;0
10;Dinamarca;1986;0;0
10;Dinamarca;1987;0;0
10;Dinamarca;1988;0;0
10;Dinamarca;1989;0;0
10;Dinamarca;1990;0;0
10;Dinamarca;1991;0;0
10;Dinamarca;1992;0;0
10;Dinamarca;1993;0;0
10;Dinamarca;1994;0;0
10;Dinamarca;1995;0;0
10;Dinamarca;1996;0;0
10;Dinamarca;1997;0;0
10;Dinamarca;1998;0;0
10;Dinamarca;1999;0;0
10;Dinamarca;2000;0;0
10;Dinamarca;2001;0;0
10;Dinamarca;2002;0;0
10;Dinamarca;2003;0;0
10;Dinamarca;2004;0;0
10;Dinamarca;2005;0;0
10;Dinamarca;2006;0;0
10;Dinamarca;2007;0;0
10;Dinamarca;2008;0;0
10;Dinamarca;2009;0;0
10;Dinamarca;2010;0;0
10;Dinamarca;2011;0;0
10;Dinamarca;2012;0;0
10;Dinamarca;2013;0;0
10;Dinamarca;2014;0;0
10;Dinamarca;2015;0;0
10;Dinamarca;2016;0;0
10;Dinamarca;2017;0;0
10;Dinamarca;2018;0;0
10;Dinamarca;2019;0;0
10;Dinamarca;2020;0;0
10;Dinamarca;2021;0;0
10;Dinamarca;2022;0;0
10;Dinamarca;2023;0;0
11;Espanha;1970;0;0
11;Espanha;1971;0;0
11;Espanha;1972;0;0
11;Espanha;1973;0;0
11;Espanha;1974;0;0
11;Espanha;1975;0;0
11;Espanha;1976;0;0
11;Espanha;1977;0;0
11;Espanha;1978;0;0
11;Espanha;1979;0;0
11;Espanha;1980;0;0
11;Espanha;1981;0;0
11;Espanha;1982;0;0
11;Espanha;1983;0;0
11;Espanha;1984;0;0
11;Espanha;1985;0;0
11;Espanha;1986;0;0
11;Espanha;1987;0;0
11;Espanha;1988;0;0
11;Espanha;1989;0;0
11;Espanha;1990;0;0
11;Espanha;1991;0;0
11;Espanha;1992;0;0
11;Espanha;1993;0;0
11;Espanha;1994;0;0
11;Espanha;1995;4617;2836
11;Espanha;1996;3058;955
11;Espanha;1997;2208;1945
11;Espanha;1998;3986;2780
11;Espanha;1999;0;0
11;Espanha;2000;0;0
11;Espanha;2001;0;0
11;Espanha;2002;0;0
11;Espanha;2003;0;0
11;Espanha;2004;0;0
11;Espanha;2005;0;0
11;Espanha;2006;0;0
11;Espanha;2007;0;0
11;Espanha;2008;0;0
11;Espanha;2009;0;0
11;Espanha;2010;0;0
11;Espanha;2011;0;0
11;Espanha;2012;0;0
11;Espanha;2013;9588;8215
11;Espanha;2014;0;0
11;Espanha;2015;0;0
11;Espanha;2016;0;0
11;Espanha;2017;0;0
11;Espanha;2018;422;806
11;Espanha;2019;0;0
11;Espanha;2020;0;0
11;Espanha;2021;0;0
11;Espanha;2022;0;0
11;Espanha;2023;0;0
12;Estados Unidos;1970;0;0
12;Estados Unidos;1971;210;777
12;Estados Unidos;1972;0;0
12;Estados Unidos;1973;7;7
12;Estados Unidos;1974;731;406
12;Estados Unidos;1975;3364;859
12;Estados Unidos;1976;3265;742
12;Estados Unidos;1977;0;0
12;Estados Unidos;1978;0;0
12;Estados Unidos;1979;0;0
12;Estados Unidos;1980;0;0
12;Estados Unidos;1981;0;0
12;Estados Unidos;1982;0;0
12;Estados Unidos;1983;0;0
12;Estados Unidos;1984;0;0
12;Estados Unidos;1985;0;0
12;Estados Unidos;1986;0;0
12;Estados Unidos;1987;954;3280
12;Estados Unidos;1988;0;0
12;Estados Unidos;1989;1958;2350
12;Estados Unidos;1990;0;0
12;Estados Unidos;1991;12543;11798
12;Estados Unidos;1992;0;0
12;Estados Unidos;1993;3597;3040
12;Estados Unidos;1994;4639;5286
12;Estados Unidos;1995;51921;200121
12;Estados Unidos;1996;15892;11721
12;Estados Unidos;1997;15896;8557
12;Estados Unidos;1998;16985;11059
12;Estados Unidos;1999;5394;11240
12;Estados Unidos;2000;10338;19754
12;Estados Unidos;2001;6089;11831
12;Estados Unidos;2002;0;0
12;Estados Unidos;2003;3536;4555
12;Estados Unidos;2004;10450;13762
12;Estados Unidos;2005;9044;12130
12;Estados Unidos;2006;20842;25866
12;Estados Unidos;2007;2028;3604
12;Estados Unidos;2008;8455;14898
12;Estados Unidos;2009;13178;24066
12;Estados Unidos;2010;10657;17793
12;Estados Unidos;2011;12487;13866
12;Estados Unidos;2012;13498;9740
12;Estados Unidos;2013;32044;34722
12;Estados Unidos;2014;0;0
12;Estados Unidos;2015;23578;28765
12;Estados Unidos;2016;68730;108205
12;Estados Unidos;2017;32691;40554
12;Estados Unidos;2018;14541;8226
12;Estados Unidos;2019;9273;14093
12;Estados Unidos;2020;28180;25418
12;Estados Unidos;2021;3870;3551
12;Estados Unidos;2022;29414;16781
12;Estados Unidos;2023;28627;15200
13;França;1970;0;0
13;França;1971;81;48
13;França;1972;36;32
13;França;1973;27;36
13;França;1974;0;0
13;França;1975;0;0
13;França;1976;0;0
13;França;1977;0;0
13;França;1978;0;0
13;França;1979;0;0
13;França;1980;0;0
13;França;1981;0;0
13;França;1982;0;0
13;França;1983;0;0
13;França;1984;0;0
13;França;1985;0;0
13;França;1986;0;0
13;França;1987;0;0
13;França;1988;0;0
13;França;1989;0;0
13;França;1990;0;0
13;França;1991;0;0
13;França;1992;0;0
13;França;1993;0;0
13;França;1994;0;0
13;França;1995;74489;61975
13;França;1996;14;52
13;França;1997;0;0
13;França;1998;0;0
13;França;1999;0;0
13;França;2000;0;0
13;França;2001;0;0
13;França;2002;0;0
13;França;2003;6;5
13;França;2004;0;0
13;França;2005;0;0
13;França;2006;0;0
13;França;2007;0;0
13;França;2008;0;0
13;França;2009;0;0
13;França;2010;0;0
13;França;2011;0;0
13;França;2012;0;0
13;França;2013;0;0
13;França;2014;0;0
13;França;2015;862;2229
13;França;2016;0;0
13;França;2017;0;0
13;França;2018;0;0
13;França;2019;0;0
13;França;2020;0;0
13;França;2021;0;0
13;França;2022;0;0
13;França;2023;0;0
14;Guiana;1970;0;0
14;Guiana;1971;0;0
14;Guiana;1972;0;0
14;Guiana;1973;35;12
14;Guiana;1974;0;0
14;Guiana;1975;0;0
14;Guiana;1976;0;0
14;Guiana;1977;0;0
14;Guiana;1978;0;0
14;Guiana;1979;0;0
14;Guiana;1980;0;0
14;Guiana;1981;0;0
14;Guiana;1982;0;0
14;Guiana;1983;0;0
14;Guiana;1984;0;0
14;Guiana;1985;0;0
14;Guiana;1986;0;0
14;Guiana;1987;0;0
14;Guiana;1988;0;0
14;Guiana;1989;0;0
14;Guiana;1990;0;0
14;Guiana;1991;0;0
14;Guiana;1992;0;0
14;Guiana;1993;0;0
14;Guiana;1994;0;0
14;Guiana;1995;0;0
14;Guiana;1996;0;0
14;Guiana;1997;0;0
14;Guiana;1998;0;0
14;Guiana;1999;0;0
14;Guiana;2000;0;0
14;Guiana;2001;0;0
14;Guiana;2002;0;0
14;Guiana;2003;0;0
14;Guiana;2004;0;0
14;Guiana;2005;0;0
14;Guiana;2006;0;0
14;Guiana;2007;0;0
14;Guiana;2008;0;0
14;Guiana;2009;0;0
14;Guiana;2010;0;0
14;Guiana;2011;0;0
14;Guiana;2012;0;0
14;Guiana;2013;0;0
14;Guiana;2014;0;0
14;Guiana;2015;0;0
14;Guiana;2016;0;0
14;Guiana;2017;0;0
14;Guiana;2018;0;0
14;Guiana;2019;0;0
14;Guiana;2020;0;0
14;Guiana;2021;0;0
14;Guiana;2022;0;0
14;Guiana;2023;0;0
15;Israel;1970;0;0
15;Israel;1971;0;0
15;Israel;1972;0;0
15;Israel;1973;0;0
15;Israel;1974;18;8
15;Israel;1975;225;112
15;Israel;1976;405;225
15;Israel;1977;0;0
15;Israel;1978;0;0
15;Israel;1979;0;0
15;Israel;1980;0;0
15;Israel;1981;0;0
15;Israel;1982;0;0
15;Israel;1983;0;0
15;Israel;1984;0;0
15;Israel;1985;0;0
15;Israel;1986;0;0
15;Israel;1987;0;0
15;Israel;1988;234;240
15;Israel;1989;468;480
15;Israel;1990;0;0
15;Israel;1991;421;643
15;Israel;1992;312;476
15;Israel;1993;291;538
15;Israel;1994;180;250
15;Israel;1995;135;187
15;Israel;1996;4079;2483
15;Israel;1997;3700;1488
15;Israel;1998;11663;6217
15;Israel;1999;374;282
15;Israel;2000;840;1400
15;Israel;2001;1170;2192
15;Israel;2002;0;0
15;Israel;2003;0;0
15;Israel;2004;2475;3891
15;Israel;2005;5879;8140
15;Israel;2006;3249;4082
15;Israel;2007;1965;2857
15;Israel;2008;900;1551
15;Israel;2009;900;1783
15;Israel;2010;1125;1684
15;Israel;2011;0;0
15;Israel;2012;1139;2021
15;Israel;2013;2528;4831
15;Israel;2014;0;0
15;Israel;2015;2575;4651
15;Israel;2016;1200;1656
15;Israel;2017;5340;7399
15;Israel;2018;840;1034
15;Israel;2019;3360;3609
15;Israel;2020;0;0
15;Israel;2021;720;969
15;Israel;2022;0;0
15;Israel;2023;0;0
16;itália;1970;0;0
16;itália;1971;0;0
16;itália;1972;0;0
16;itália;1973;0;0
16;itália;1974;0;0
16;itália;1975;0;0
16;itália;1976;0;0
16;itália;1977;0;0
16;itália;1978;0;0
16;itália;1979;0;0
16;itália;1980;0;0
16;itália;1981;0;0
16;itália;1982;0;0
16;itália;1983;0;0
16;itália;1984;0;0
16;itália;1985;0;0
16;itália;1986;0;0
16;itália;1987;0;0
16;itália;1988;0;0
16;itália;1989;0;0
16;itália;1990;0;0
16;itália;1991;0;0
16;itália;1992;0;0
16;itália;1993;0;0
16;itália;1994;0;0
16;itália;1995;0;0
16;itália;1996;0;0
16;itália;1997;0;0
16;itália;1998;0;0
16;itália;1999;0;0
16;itália;2000;0;0
16;itália;2001;0;0
16;itália;2002;0;0
16;itália;2003;0;0
16;itália;2004;0;0
16;itália;2005;0;0
16;itália;2006;0;0
16;itália;2007;0;0
16;itália;2008;0;0
16;itália;2009;0;0
16;itália;2010;0;0
16;itália;2011;0;0
16;itália;2012;0;0
16;itália;2013;771457;408318
16;itália;2014;0;0
16;itália;2015;225;771
16;itália;2016;774;1594
16;itália;2017;1161;4254
16;itália;2018;0;0
16;itália;2019;0;0
16;itália;2020;0;0
16;itália;2021;0;0
16;itália;2022;0;0
16;itália;2023;1836;1966
17;Japão;1970;0;0
17;Japão;1971;0;0
17;Japão;1972;0;0
17;Japão;1973;0;0
17;Japão;1974;0;0
17;Japão;1975;0;0
17;Japão;1976;0;0
17;Japão;1977;0;0
17;Japão;1978;0;0
17;Japão;1979;0;0
17;Japão;1980;0;0
17;Japão;1981;0;0
17;Japão;1982;0;0
17;Japão;1983;0;0
17;Japão;1984;0;0
17;Japão;1985;0;0
17;Japão;1986;0;0
17;Japão;1987;0;0
17;Japão;1988;0;0
17;Japão;1989;0;0
17;Japão;1990;0;0
17;Japão;1991;0;0
17;Japão;1992;175;226
17;Japão;1993;0;0
17;Japão;1994;800;800
17;Japão;1995;760;640
17;Japão;1996;0;0
17;Japão;1997;270;60
17;Japão;1998;0;0
17;Japão;1999;0;0
17;Japão;2000;0;0
17;Japão;2001;0;0
17;Japão;2002;0;0
17;Japão;2003;0;0
17;Japão;2004;0;0
17;Japão;2005;0;0
17;Japão;2006;0;0
17;Japão;2007;0;0
17;Japão;2008;0;0
17;Japão;2009;0;0
17;Japão;2010;0;0
17;Japão;2011;0;0
17;Japão;2012;0;0
17;Japão;2013;0;0
17;Japão;2014;0;0
17;Japão;2015;0;0
17;Japão;2016;0;0
17;Japão;2017;0;0
17;Japão;2018;0;0
17;Japão;2019;0;0
17;Japão;2020;0;0
17;Japão;2021;0;0
17;Japão;2022;0;0
17;Japão;2023;0;0
18;Líbano;1970;0;0
18;Líbano;1971;0;0
18;Líbano;1972;0;0
18;Líbano;1973;0;0
18;Líbano;1974;0;0
18;Líbano;1975;0;0
18;Líbano;1976;0;0
18;Líbano;1977;0;0
18;Líbano;1978;0;0
18;Líbano;1979;0;0
18;Líbano;1980;0;0
18;Líbano;1981;0;0
18;Líbano;1982;0;0
18;Líbano;1983;0;0
18;Líbano;1984;0;0
18;Líbano;1985;0;0
18;Líbano;1986;0;0
18;Líbano;1987;0;0
18;Líbano;1988;0;0
