ano;categoria_principal;produto;quantidade
2002;Outros;Mosto sulfitado;2080050
2002;Outros;Nectar de uva;0
2002;Outros;Outros produtos;0
2002;Outros;Polpa de uva;0
2002;Outros;Preparado líquido para refresco;0
2002;Outros;Refrigerante +50% suco;0
2002;Outros;Sangria;0
2002;Outros;Vinagre balsamico;0
2002;Outros;Vinagre duplo;0
2002;Outros;Vinagre simples;1587601
2002;Outros;Vinho acetificado;2947650
2002;Outros;Vinho base para espumantes;0
2002;Outros;Vinho composto;300
2002;Outros;Vinho licoroso;926253
2002;Outros;Vinho leve;0
2002;Outros;Vinho gaseificado;0
2003;Vinho de Mesa;VINHO DE MESA;217082959
2003;Outros;Tinto;179225328
2003;Outros;Rosado;6945806
2003;Outros;Branco;30911825
2003;Outros;VINHO  FINO DE MESA;23293171
2003;Outros;Tinto;12559693
2003;Outros;Rosado;579724
2003;Outros;Branco;10153754
2003;Outros;VINHO FRIZANTE;5203
2003;Outros;VINHO ORGÂNICO;0
2003;Outros;VINHO ESPECIAL;205269
2003;Outros;Tinto;87544
2003;Outros;Rosado;0
2003;Outros;Branco;117725
2003;Outros;ESPUMANTES;4798284
2003;Outros;Espumante  Moscatel;594044
2003;Outros;Espumante;4204240
2003;Outros;Espumante Orgânico;0
2003;Suco;SUCO DE UVAS;7496195
2003;Outros;Suco Natural Integral;0
2003;Outros;Suco Adoçado;0
2003;Outros;Suco Reprocessado/reconstituido;0
2003;Outros;Suco Orgânico;0
2003;Outros;Outros sucos de uvas;0
2003;Suco;SUCO DE UVAS CONCENTRADO;15246651
2003;Outros;OUTROS PRODUTOS COMERCIALIZADOS;29636903
2003;Outros;Outros vinhos (sem informação detalhada);0
2003;Outros;Agrin (fermentado, acetico misto);0
2003;Outros;Aguardente de vinho 50°gl;0
2003;Outros;Alcool vinico;0
2003;Outros;Bagaceira (graspa);28128
2003;Outros;Base champenoise champanha;0
2003;Outros;Base charmat champanha;0
2003;Outros;Base espumante moscatel;0
2003;Outros;Bebida de uva;1767072
2003;Outros;Borra líquida;0
2003;Outros;Borra seca;0
2003;Outros;Brandy (conhaque);2729201
2003;Outros;Cooler;7355796
2003;Outros;Coquetel com vinho;0
2003;Outros;Destilado de vinho;169245
2003;Outros;Filtrado doce;7954174
2003;Outros;Jeropiga;52987
2003;Outros;Mistelas;10435
2003;Outros;Mosto concentrado;0
2003;Outros;Mosto de uva;0
2003;Outros;Mosto sulfitado;0
2003;Outros;Nectar de uva;1085422
2003;Outros;Outros produtos;0
2003;Outros;Polpa de uva;0
2003;Outros;Preparado líquido para refresco;94231
2003;Outros;Refrigerante +50% suco;0
2003;Outros;Sangria;330576
2003;Outros;Vinagre balsamico;0
2003;Outros;Vinagre duplo;0
2003;Outros;Vinagre simples;2272996
2003;Outros;Vinho acetificado;4314150
2003;Outros;Vinho base para espumantes;0
2003;Outros;Vinho composto;582970
2003;Outros;Vinho licoroso;889520
2003;Outros;Vinho leve;0
2003;Outros;Vinho gaseificado;0
2004;Vinho de Mesa;VINHO DE MESA;225021830
2004;Outros;Tinto;186236086
2004;Outros;Rosado;5478618
2004;Outros;Branco;33307126
2004;Outros;VINHO  FINO DE MESA;19884366
2004;Outros;Tinto;10859722
2004;Outros;Rosado;390371
2004;Outros;Branco;8634273
2004;Outros;VINHO FRIZANTE;17225
2004;Outros;VINHO ORGÂNICO;0
2004;Outros;VINHO ESPECIAL;66989
2004;Outros;Tinto;51824
2004;Outros;Rosado;0
2004;Outros;Branco;15165
2004;Outros;ESPUMANTES;5485441
2004;Outros;Espumante  Moscatel;673332
2004;Outros;Espumante;4812109
2004;Outros;Espumante Orgânico;0
2004;Suco;SUCO DE UVAS;8805190
2004;Outros;Suco Natural Integral;0
2004;Outros;Suco Adoçado;0
2004;Outros;Suco Reprocessado/reconstituido;0
2004;Outros;Suco Orgânico;0
2004;Outros;Outros sucos de uvas;0
2004;Suco;SUCO DE UVAS CONCENTRADO;19218964
2004;Outros;OUTROS PRODUTOS COMERCIALIZADOS;32261664
2004;Outros;Outros vinhos (sem informação detalhada);0
2004;Outros;Agrin (fermentado, acetico misto);7861278
2004;Outros;Aguardente de vinho 50°gl;0
2004;Outros;Alcool vinico;0
2004;Outros;Bagaceira (graspa);31294
2004;Outros;Base champenoise champanha;0
2004;Outros;Base charmat champanha;0
2004;Outros;Base espumante moscatel;0
2004;Outros;Bebida de uva;2977407
2004;Outros;Borra líquida;0
2004;Outros;Borra seca;0
2004;Outros;Brandy (conhaque);2505882
2004;Outros;Cooler;6674776
2004;Outros;Coquetel com vinho;1428500
2004;Outros;Destilado de vinho;171335
2004;Outros;Filtrado doce;8558393
2004;Outros;Jeropiga;31123
2004;Outros;Mistelas;3741
2004;Outros;Mosto concentrado;0
2004;Outros;Mosto de uva;717
2004;Outros;Mosto sulfitado;0
2004;Outros;Nectar de uva;451845
2004;Outros;Outros produtos;1491
2004;Outros;Polpa de uva;832399
2004;Outros;Preparado líquido para refresco;91243
2004;Outros;Refrigerante +50% suco;0
2004;Outros;Sangria;1118654
2004;Outros;Vinagre balsamico;7059
2004;Outros;Vinagre duplo;277450
2004;Outros;Vinagre simples;1659785
2004;Outros;Vinho acetificado;3396380
2004;Outros;Vinho base para espumantes;19456
2004;Outros;Vinho composto;1251605
2004;Outros;Vinho licoroso;771129
2004;Outros;Vinho leve;0
2004;Outros;Vinho gaseificado;0
2005;Vinho de Mesa;VINHO DE MESA;271248493
2005;Outros;Tinto;227987458
2005;Outros;Rosado;3562059
2005;Outros;Branco;39698976
2005;Outros;VINHO  FINO DE MESA;22306004
2005;Outros;Tinto;13335767
2005;Outros;Rosado;472971
2005;Outros;Branco;8497266
2005;Outros;VINHO FRIZANTE;111666
2005;Outros;VINHO ORGÂNICO;0
2005;Outros;VINHO ESPECIAL;285994
2005;Outros;Tinto;278339
2005;Outros;Rosado;0
2005;Outros;Branco;7655
2005;Outros;ESPUMANTES;6776672
2005;Outros;Espumante  Moscatel;1071448
2005;Outros;Espumante;5705224
2005;Outros;Espumante Orgânico;0
2005;Suco;SUCO DE UVAS;14675316
2005;Outros;Suco Natural Integral;0
2005;Outros;Suco Adoçado;0
2005;Outros;Suco Reprocessado/reconstituido;0
2005;Outros;Suco Orgânico;0
2005;Outros;Outros sucos de uvas;0
2005;Suco;SUCO DE UVAS CONCENTRADO;23221898
2005;Outros;OUTROS PRODUTOS COMERCIALIZADOS;32226420
2005;Outros;Outros vinhos (sem informação detalhada);0
2005;Outros;Agrin (fermentado, acetico misto);7419736
2005;Outros;Aguardente de vinho 50°gl;0
2005;Outros;Alcool vinico;0
2005;Outros;Bagaceira (graspa);31048
2005;Outros;Base champenoise champanha;0
2005;Outros;Base charmat champanha;0
2005;Outros;Base espumante moscatel;0
2005;Outros;Bebida de uva;4533973
2005;Outros;Borra líquida;0
2005;Outros;Borra seca;0
2005;Outros;Brandy (conhaque);2074381
2005;Outros;Cooler;6005392
2005;Outros;Coquetel com vinho;1286524
2005;Outros;Destilado de vinho;167878
2005;Outros;Filtrado doce;7990925
2005;Outros;Jeropiga;23553
2005;Outros;Mistelas;5009
2005;Outros;Mosto concentrado;0
2005;Outros;Mosto de uva;233420
2005;Outros;Mosto sulfitado;0
2005;Outros;Nectar de uva;362230
2005;Outros;Outros produtos;1579563
2005;Outros;Polpa de uva;940619
2005;Outros;Preparado líquido para refresco;126667
2005;Outros;Refrigerante +50% suco;0
2005;Outros;Sangria;1142453
2005;Outros;Vinagre balsamico;9338
2005;Outros;Vinagre duplo;93100
2005;Outros;Vinagre simples;1785401
2005;Outros;Vinho acetificado;1959030
2005;Outros;Vinho base para espumantes;30000
2005;Outros;Vinho composto;1104777
2005;Outros;Vinho licoroso;741139
2005;Outros;Vinho leve;0
2005;Outros;Vinho gaseificado;0
2006;Vinho de Mesa;VINHO DE MESA;245625614
2006;Outros;Tinto;209438207
2006;Outros;Rosado;3071382
2006;Outros;Branco;33116025
2006;Outros;VINHO  FINO DE MESA;22767358
2006;Outros;Tinto;13920655
2006;Outros;Rosado;307189
2006;Outros;Branco;8539514
2006;Outros;VINHO FRIZANTE;258248
2006;Outros;VINHO ORGÂNICO;0
2006;Outros;VINHO ESPECIAL;172176
2006;Outros;Tinto;171361
2006;Outros;Rosado;0
2006;Outros;Branco;815
2006;Outros;ESPUMANTES;7728838
2006;Outros;Espumante  Moscatel;1320959
2006;Outros;Espumante;6407879
2006;Outros;Espumante Orgânico;0
2006;Suco;SUCO DE UVAS;15640857
2006;Outros;Suco Natural Integral;0
2006;Outros;Suco Adoçado;0
2006;Outros;Suco Reprocessado/reconstituido;0
2006;Outros;Suco Orgânico;0
2006;Outros;Outros sucos de uvas;0
2006;Suco;SUCO DE UVAS CONCENTRADO;23228388
2006;Outros;OUTROS PRODUTOS COMERCIALIZADOS;27088994
2006;Outros;Outros vinhos (sem informação detalhada);0
2006;Outros;Agrin (fermentado, acetico misto);7677906
2006;Outros;Aguardente de vinho 50°gl;0
2006;Outros;Alcool vinico;0
2006;Outros;Bagaceira (graspa);29939
2006;Outros;Base champenoise champanha;0
2006;Outros;Base charmat champanha;0
2006;Outros;Base espumante moscatel;0
2006;Outros;Bebida de uva;5097873
2006;Outros;Borra líquida;0
2006;Outros;Borra seca;0
2006;Outros;Brandy (conhaque);5500
2006;Outros;Cooler;5067810
2006;Outros;Coquetel com vinho;932979
2006;Outros;Destilado de vinho;194434
2006;Outros;Filtrado doce;7820382
2006;Outros;Jeropiga;46926
2006;Outros;Mistelas;4500
2006;Outros;Mosto concentrado;0
2006;Outros;Mosto de uva;7740
2006;Outros;Mosto sulfitado;0
2006;Outros;Nectar de uva;358963
2006;Outros;Outros produtos;5934
2006;Outros;Polpa de uva;987828
2006;Outros;Preparado líquido para refresco;632074
2006;Outros;Refrigerante +50% suco;0
2006;Outros;Sangria;1208403
2006;Outros;Vinagre balsamico;9344
2006;Outros;Vinagre duplo;125312
2006;Outros;Vinagre simples;2088195
2006;Outros;Vinho acetificado;892770
2006;Outros;Vinho base para espumantes;68
2006;Outros;Vinho composto;844292
2006;Outros;Vinho licoroso;727728
2006;Outros;Vinho leve;0
2006;Outros;Vinho gaseificado;0
2007;Vinho de Mesa;VINHO DE MESA;226710045
2007;Outros;Tinto;190526781
2007;Outros;Rosado;2252558
2007;Outros;Branco;29122090
2007;Outros;VINHO  FINO DE MESA;21485699
2007;Outros;Tinto;13872339
2007;Outros;Rosado;416285
2007;Outros;Branco;7197075
2007;Outros;VINHO FRIZANTE;250114
2007;Outros;VINHO ORGÂNICO;0
2007;Outros;VINHO ESPECIAL;106333
2007;Outros;Tinto;106333
2007;Outros;Rosado;0
2007;Outros;Branco;0
2007;Outros;ESPUMANTES;8596406
2007;Outros;Espumante  Moscatel;1585203
2007;Outros;Espumante;7011203
2007;Outros;Espumante Orgânico;0
2007;Suco;SUCO DE UVAS;18514411
2007;Outros;Suco Natural Integral;0
2007;Outros;Suco Adoçado;0
2007;Outros;Suco Reprocessado/reconstituido;0
2007;Outros;Suco Orgânico;0
2007;Outros;Outros sucos de uvas;0
2007;Suco;SUCO DE UVAS CONCENTRADO;25603588
2007;Outros;OUTROS PRODUTOS COMERCIALIZADOS;27833872
2007;Outros;Outros vinhos (sem informação detalhada);0
2007;Outros;Agrin (fermentado, acetico misto);7188135
2007;Outros;Aguardente de vinho 50°gl;0
2007;Outros;Alcool vinico;0
2007;Outros;Bagaceira (graspa);21186
2007;Outros;Base champenoise champanha;0
2007;Outros;Base charmat champanha;0
2007;Outros;Base espumante moscatel;0
2007;Outros;Bebida de uva;5369833
2007;Outros;Borra líquida;0
2007;Outros;Borra seca;24543
2007;Outros;Brandy (conhaque);5929
2007;Outros;Cooler;5008953
2007;Outros;Coquetel com vinho;798624
2007;Outros;Destilado de vinho;139410
2007;Outros;Filtrado doce;7586058
2007;Outros;Jeropiga;19926
2007;Outros;Mistelas;3430
2007;Outros;Mosto concentrado;0
2007;Outros;Mosto de uva;2000
2007;Outros;Mosto sulfitado;0
2007;Outros;Nectar de uva;541685
2007;Outros;Outros produtos;597586
2007;Outros;Polpa de uva;1177805
2007;Outros;Preparado líquido para refresco;753842
2007;Outros;Refrigerante +50% suco;0
2007;Outros;Sangria;541088
2007;Outros;Vinagre balsamico;17384
2007;Outros;Vinagre duplo;479747
2007;Outros;Vinagre simples;2338035
2007;Outros;Vinho acetificado;921000
2007;Outros;Vinho base para espumantes;0
2007;Outros;Vinho composto;898156
2007;Outros;Vinho licoroso;587652
2007;Outros;Vinho leve;0
2007;Outros;Vinho gaseificado;0
2008;Vinho de Mesa;VINHO DE MESA;200488612
2008;Outros;Tinto;172020779
2008;Outros;Rosado;1840779
2008;Outros;Branco;26627054
2008;Outros;VINHO  FINO DE MESA;23167738
2008;Outros;Tinto;13920224
2008;Outros;Rosado;313513
2008;Outros;Branco;8934001
2008;Outros;VINHO FRIZANTE;441691
2008;Outros;VINHO ORGÂNICO;0
2008;Outros;VINHO ESPECIAL;65
2008;Outros;Tinto;65
2008;Outros;Rosado;0
2008;Outros;Branco;0
2008;Outros;ESPUMANTES;9539610
2008;Outros;Espumante  Moscatel;1905395
2008;Outros;Espumante;7634215
2008;Outros;Espumante Orgânico;0
2008;Suco;SUCO DE UVAS;21568032
2008;Outros;Suco Natural Integral;0
2008;Outros;Suco Adoçado;0
2008;Outros;Suco Reprocessado/reconstituido;0
2008;Outros;Suco Orgânico;0
2008;Outros;Outros sucos de uvas;0
2008;Suco;SUCO DE UVAS CONCENTRADO;27880465
2008;Outros;OUTROS PRODUTOS COMERCIALIZADOS;28697650
2008;Outros;Outros vinhos (sem informação detalhada);0
2008;Outros;Agrin (fermentado, acetico misto);7268443
2008;Outros;Aguardente de vinho 50°gl;0
2008;Outros;Alcool vinico;0
2008;Outros;Bagaceira (graspa);23195
2008;Outros;Base champenoise champanha;69800
2008;Outros;Base charmat champanha;56
2008;Outros;Base espumante moscatel;12794
2008;Outros;Bebida de uva;3888187
2008;Outros;Borra líquida;0
2008;Outros;Borra seca;18640
2008;Outros;Brandy (conhaque);6606
2008;Outros;Cooler;4367404
2008;Outros;Coquetel com vinho;791532
2008;Outros;Destilado de vinho;32281
2008;Outros;Filtrado doce;7551842
2008;Outros;Jeropiga;10796
2008;Outros;Mistelas;3340
2008;Outros;Mosto concentrado;0
2008;Outros;Mosto de uva;0
2008;Outros;Mosto sulfitado;0
2008;Outros;Nectar de uva;2019104
2008;Outros;Outros produtos;743367
2008;Outros;Polpa de uva;1316846
2008;Outros;Preparado líquido para refresco;694816
2008;Outros;Refrigerante +50% suco;0
2008;Outros;Sangria;455704
2008;Outros;Vinagre balsamico;20395
2008;Outros;Vinagre duplo;687430
2008;Outros;Vinagre simples;2813447
2008;Outros;Vinho acetificado;1547161
2008;Outros;Vinho base para espumantes;0
2008;Outros;Vinho composto;1065845
2008;Outros;Vinho licoroso;557062
2008;Outros;Vinho leve;0
2008;Outros;Vinho gaseificado;0
2009;Vinho de Mesa;VINHO DE MESA;234525979
2009;Outros;Tinto;193004182
2009;Outros;Rosado;2307580
2009;Outros;Branco;39214217
2009;Outros;VINHO  FINO DE MESA;33080270
2009;Outros;Tinto;19576295
2009;Outros;Rosado;213835
2009;Outros;Branco;13290140
2009;Outros;VINHO FRIZANTE;1003596
2009;Outros;VINHO ORGÂNICO;0
2009;Outros;VINHO ESPECIAL;113
2009;Outros;Tinto;113
2009;Outros;Rosado;0
2009;Outros;Branco;0
2009;Outros;ESPUMANTES;11242890
2009;Outros;Espumante  Moscatel;2500230
2009;Outros;Espumante;8742660
2009;Outros;Espumante Orgânico;0
2009;Suco;SUCO DE UVAS;29131455
2009;Outros;Suco Natural Integral;0
2009;Outros;Suco Adoçado;0
2009;Outros;Suco Reprocessado/reconstituido;0
2009;Outros;Suco Orgânico;0
2009;Outros;Outros sucos de uvas;0
2009;Suco;SUCO DE UVAS CONCENTRADO;31861857
2009;Outros;OUTROS PRODUTOS COMERCIALIZADOS;26554757
2009;Outros;Outros vinhos (sem informação detalhada);0
2009;Outros;Agrin (fermentado, acetico misto);6745427
2009;Outros;Aguardente de vinho 50°gl;0
2009;Outros;Alcool vinico;0
2009;Outros;Bagaceira (graspa);21133
2009;Outros;Base champenoise champanha;0
2009;Outros;Base charmat champanha;0
2009;Outros;Base espumante moscatel;0
2009;Outros;Bebida de uva;1279586
2009;Outros;Borra líquida;12000
2009;Outros;Borra seca;0
2009;Outros;Brandy (conhaque);7151
2009;Outros;Cooler;4561959
2009;Outros;Coquetel com vinho;1354734
2009;Outros;Destilado de vinho;100
2009;Outros;Filtrado doce;6533888
2009;Outros;Jeropiga;14443
2009;Outros;Mistelas;7034
2009;Outros;Mosto concentrado;0
2009;Outros;Mosto de uva;0
2009;Outros;Mosto sulfitado;0
2009;Outros;Nectar de uva;4933019
2009;Outros;Outros produtos;418132
2009;Outros;Polpa de uva;1339958
2009;Outros;Preparado líquido para refresco;467005
2009;Outros;Refrigerante +50% suco;0
2009;Outros;Sangria;192082
2009;Outros;Vinagre balsamico;36937
2009;Outros;Vinagre duplo;426804
2009;Outros;Vinagre simples;2996318
2009;Outros;Vinho acetificado;808389
2009;Outros;Vinho base para espumantes;10649
2009;Outros;Vinho composto;542123
2009;Outros;Vinho licoroso;591313
2009;Outros;Vinho leve;0
2009;Outros;Vinho gaseificado;0
2010;Vinho de Mesa;VINHO DE MESA;221242945
2010;Outros;Tinto;188649074
2010;Outros;Rosado;2036928
2010;Outros;Branco;30556943
2010;Outros;VINHO  FINO DE MESA;21390159
2010;Outros;Tinto;15184398
2010;Outros;Rosado;236802
2010;Outros;Branco;5968959
2010;Outros;VINHO FRIZANTE;1851136
2010;Outros;VINHO ORGÂNICO;0
2010;Outros;VINHO ESPECIAL;293
2010;Outros;Tinto;293
2010;Outros;Rosado;0
2010;Outros;Branco;0
2010;Outros;ESPUMANTES;12647906
2010;Outros;Espumante  Moscatel;2946179
2010;Outros;Espumante;9701727
2010;Outros;Espumante Orgânico;0
2010;Suco;SUCO DE UVAS;35164681
2010;Outros;Suco Natural Integral;0
2010;Outros;Suco Adoçado;0
2010;Outros;Suco Reprocessado/reconstituido;0
2010;Outros;Suco Orgânico;0
2010;Outros;Outros sucos de uvas;0
2010;Suco;SUCO DE UVAS CONCENTRADO;30827991
2010;Outros;OUTROS PRODUTOS COMERCIALIZADOS;29023870
2010;Outros;Outros vinhos (sem informação detalhada);0
2010;Outros;Agrin (fermentado, acetico misto);6852708
2010;Outros;Aguardente de vinho 50°gl;0
2010;Outros;Alcool vinico;0
2010;Outros;Bagaceira (graspa);16413
2010;Outros;Base champenoise champanha;11
2010;Outros;Base charmat champanha;42847
2010;Outros;Base espumante moscatel;18418
2010;Outros;Bebida de uva;763368
2010;Outros;Borra líquida;13000
2010;Outros;Borra seca;46000
2010;Outros;Brandy (conhaque);6448
2010;Outros;Cooler;4674272
2010;Outros;Coquetel com vinho;977962
2010;Outros;Destilado de vinho;31814
2010;Outros;Filtrado doce;6611313
2010;Outros;Jeropiga;37310
2010;Outros;Mistelas;26577
2010;Outros;Mosto concentrado;0
2010;Outros;Mosto de uva;12438
2010;Outros;Mosto sulfitado;0
2010;Outros;Nectar de uva;5397459
2010;Outros;Outros produtos;284824
2010;Outros;Polpa de uva;2774322
2010;Outros;Preparado líquido para refresco;377010
2010;Outros;Refrigerante +50% suco;0
2010;Outros;Sangria;172214
2010;Outros;Vinagre balsamico;67502
2010;Outros;Vinagre duplo;912242
2010;Outros;Vinagre simples;3336175
2010;Outros;Vinho acetificado;1123858
2010;Outros;Vinho base para espumantes;0
2010;Outros;Vinho composto;661586
2010;Outros;Vinho licoroso;638487
2010;Outros;Vinho leve;0
2010;Outros;Vinho gaseificado;0
2011;Vinho de Mesa;VINHO DE MESA;230310468
2011;Outros;Tinto;196562722
2011;Outros;Rosado;1668823
2011;Outros;Branco;32078923
2011;Outros;VINHO  FINO DE MESA;19967310
2011;Outros;Tinto;14876896
2011;Outros;Rosado;211484
2011;Outros;Branco;4878930
2011;Outros;VINHO FRIZANTE;1706679
2011;Outros;VINHO ORGÂNICO;0
2011;Outros;VINHO ESPECIAL;699
2011;Outros;Tinto;699
2011;Outros;Rosado;0
2011;Outros;Branco;0
2011;Outros;ESPUMANTES;13305275
2011;Outros;Espumante  Moscatel;2996441
2011;Outros;Espumante;10308834
2011;Outros;Espumante Orgânico;0
2011;Suco;SUCO DE UVAS;45222136
2011;Outros;Suco Natural Integral;0
2011;Outros;Suco Adoçado;0
2011;Outros;Suco Reprocessado/reconstituido;0
2011;Outros;Suco Orgânico;0
2011;Outros;Outros sucos de uvas;0
2011;Suco;SUCO DE UVAS CONCENTRADO;34892316
2011;Outros;OUTROS PRODUTOS COMERCIALIZADOS;28783827
2011;Outros;Outros vinhos (sem informação detalhada);0
2011;Outros;Agrin (fermentado, acetico misto);5997697
2011;Outros;Aguardente de vinho 50°gl;0
2011;Outros;Alcool vinico;0
2011;Outros;Bagaceira (graspa);18111
2011;Outros;Base champenoise champanha;41134
2011;Outros;Base charmat champanha;66220
2011;Outros;Base espumante moscatel;22162
2011;Outros;Bebida de uva;532821
2011;Outros;Borra líquida;22016
2011;Outros;Borra seca;73006
2011;Outros;Brandy (conhaque);5640
2011;Outros;Cooler;4684087
2011;Outros;Coquetel com vinho;805235
2011;Outros;Destilado de vinho;90364
2011;Outros;Filtrado doce;7001836
2011;Outros;Jeropiga;57887
2011;Outros;Mistelas;983
2011;Outros;Mosto concentrado;0
2011;Outros;Mosto de uva;291399
2011;Outros;Mosto sulfitado;0
2011;Outros;Nectar de uva;5703340
2011;Outros;Outros produtos;385029
2011;Outros;Polpa de uva;1875782
2011;Outros;Preparado líquido para refresco;367193
2011;Outros;Refrigerante +50% suco;0
2011;Outros;Sangria;158868
2011;Outros;Vinagre balsamico;78540
2011;Outros;Vinagre duplo;875720
2011;Outros;Vinagre simples;3386303
2011;Outros;Vinho acetificado;983700
2011;Outros;Vinho base para espumantes;0
2011;Outros;Vinho composto;662965
2011;Outros;Vinho licoroso;593486
2011;Outros;Vinho leve;0
2011;Outros;Vinho gaseificado;0
2012;Vinho de Mesa;VINHO DE MESA;206969571
2012;Outros;Tinto;173964776
2012;Outros;Rosado;1738134
2012;Outros;Branco;31266661
2012;Outros;VINHO  FINO DE MESA;22469950
2012;Outros;Tinto;15443016
2012;Outros;Rosado;150806
2012;Outros;Branco;6876128
2012;Outros;VINHO FRIZANTE;1605767
2012;Outros;VINHO ORGÂNICO;0
2012;Outros;VINHO ESPECIAL;239
2012;Outros;Tinto;239
2012;Outros;Rosado;0
2012;Outros;Branco;0
2012;Outros;ESPUMANTES;14889147
2012;Outros;Espumante  Moscatel;3610289
2012;Outros;Espumante;11278858
2012;Outros;Espumante Orgânico;0
2012;Suco;SUCO DE UVAS;53832204
2012;Outros;Suco Natural Integral;0
2012;Outros;Suco Adoçado;0
2012;Outros;Suco Reprocessado/reconstituido;0
2012;Outros;Suco Orgânico;0
2012;Outros;Outros sucos de uvas;0
2012;Suco;SUCO DE UVAS CONCENTRADO;33529324
2012;Outros;OUTROS PRODUTOS COMERCIALIZADOS;30316511
2012;Outros;Outros vinhos (sem informação detalhada);0
2012;Outros;Agrin (fermentado, acetico misto);5311258
2012;Outros;Aguardente de vinho 50°gl;0
2012;Outros;Alcool vinico;0
2012;Outros;Bagaceira (graspa);14710
2012;Outros;Base champenoise champanha;42671
2012;Outros;Base charmat champanha;46518
2012;Outros;Base espumante moscatel;25921
2012;Outros;Bebida de uva;261223
2012;Outros;Borra líquida;21980
2012;Outros;Borra seca;89000
2012;Outros;Brandy (conhaque);5495
2012;Outros;Cooler;4258333
2012;Outros;Coquetel com vinho;907199
2012;Outros;Destilado de vinho;30000
2012;Outros;Filtrado doce;7108554
2012;Outros;Jeropiga;55050
2012;Outros;Mistelas;5097
2012;Outros;Mosto concentrado;0
2012;Outros;Mosto de uva;29304
2012;Outros;Mosto sulfitado;0
2012;Outros;Nectar de uva;5644055
2012;Outros;Outros produtos;484205
2012;Outros;Polpa de uva;1995839
2012;Outros;Preparado líquido para refresco;613313
2012;Outros;Refrigerante +50% suco;0
2012;Outros;Sangria;73590
2012;Outros;Vinagre balsamico;102259
2012;Outros;Vinagre duplo;1208132
2012;Outros;Vinagre simples;4027358
2012;Outros;Vinho acetificado;2110450
2012;Outros;Vinho base para espumantes;0
2012;Outros;Vinho composto;510914
2012;Outros;Vinho licoroso;645341
2012;Outros;Vinho leve;0
2012;Outros;Vinho gaseificado;0
2013;Vinho de Mesa;VINHO DE MESA;221590810
2013;Outros;Tinto;188033494
2013;Outros;Rosado;1777648
2013;Outros;Branco;31779668
2013;Outros;VINHO  FINO DE MESA;27912934
2013;Outros;Tinto;19121750
2013;Outros;Rosado;214269
2013;Outros;Branco;8576915
2013;Outros;VINHO FRIZANTE;1764851
2013;Outros;VINHO ORGÂNICO;0
2013;Outros;VINHO ESPECIAL;2257
2013;Outros;Tinto;2257
2013;Outros;Rosado;0
2013;Outros;Branco;0
2013;Outros;ESPUMANTES;15978504
2013;Outros;Espumante  Moscatel;3783531
2013;Outros;Espumante;12194973
2013;Outros;Espumante Orgânico;0
2013;Suco;SUCO DE UVAS;75973297
2013;Outros;Suco Natural Integral;0
2013;Outros;Suco Adoçado;0
2013;Outros;Suco Reprocessado/reconstituido;0
2013;Outros;Suco Orgânico;0
2013;Outros;Outros sucos de uvas;0
2013;Suco;SUCO DE UVAS CONCENTRADO;38369914
2013;Outros;OUTROS PRODUTOS COMERCIALIZADOS;36841561
2013;Outros;Outros vinhos (sem informação detalhada);0
2013;Outros;Agrin (fermentado, acetico misto);56936
2013;Outros;Aguardente de vinho 50°gl;0
2013;Outros;Alcool vinico;0
2013;Outros;Bagaceira (graspa);17075
2013;Outros;Base champenoise champanha;27078
2013;Outros;Base charmat champanha;97260
2013;Outros;Base espumante moscatel;26483
2013;Outros;Bebida de uva;291188
2013;Outros;Borra líquida;22000
2013;Outros;Borra seca;62825
2013;Outros;Brandy (conhaque);6276
2013;Outros;Cooler;4028017
2013;Outros;Coquetel com vinho;806955
2013;Outros;Destilado de vinho;24838
2013;Outros;Filtrado doce;6685648
2013;Outros;Jeropiga;94860
2013;Outros;Mistelas;1655
2013;Outros;Mosto concentrado;0
2013;Outros;Mosto de uva;325562
2013;Outros;Mosto sulfitado;0
2013;Outros;Nectar de uva;5347775
2013;Outros;Outros produtos;529274
2013;Outros;Polpa de uva;1981851
2013;Outros;Preparado líquido para refresco;623481
2013;Outros;Refrigerante +50% suco;0
2013;Outros;Sangria;76039
2013;Outros;Vinagre balsamico;122749
2013;Outros;Vinagre duplo;3233270
2013;Outros;Vinagre simples;8049936
2013;Outros;Vinho acetificado;3154800
2013;Outros;Vinho base para espumantes;0
2013;Outros;Vinho composto;595513
2013;Outros;Vinho licoroso;609153
2013;Outros;Vinho leve;0
2013;Outros;Vinho gaseificado;0
2014;Vinho de Mesa;VINHO DE MESA;206404427
2014;Outros;Tinto;178250072
2014;Outros;Rosado;1419855
2014;Outros;Branco;26734500
2014;Outros;VINHO  FINO DE MESA;20424983
2014;Outros;Tinto;15354938
2014;Outros;Rosado;164219
2014;Outros;Branco;4905826
2014;Outros;VINHO FRIZANTE;1893469
2014;Outros;VINHO ORGÂNICO;0
2014;Outros;VINHO ESPECIAL;7231
2014;Outros;Tinto;7231
2014;Outros;Rosado;0
2014;Outros;Branco;0
2014;Outros;ESPUMANTES;17191075
2014;Outros;Espumante  Moscatel;4588465
2014;Outros;Espumante;12602610
2014;Outros;Espumante Orgânico;0
2014;Suco;SUCO DE UVAS;88013377
2014;Outros;Suco Natural Integral;0
2014;Outros;Suco Adoçado;0
2014;Outros;Suco Reprocessado/reconstituido;0
2014;Outros;Suco Orgânico;0
2014;Outros;Outros sucos de uvas;0
